EAR,MAR,Pitch,Yaw,Roll,Label
0.2265113386674702,0.023163501737457792,0.0011500302492468714,-0.0,0.000434670577101264,0
0.24540343205405907,0.017142847346944372,-0.0011081968773119912,0.0,-0.0003073585126505738,0
0.25048957902405417,0.023121373918280973,-0.0,0.0,-0.0,0
0.24077664029086376,0.02285712979592583,0.0,-0.0,0.0,0
0.25342050020613904,0.02325540739594217,-0.0,0.0,-0.0,0
0.25099085930592624,0.017339871744307747,-0.0,0.0,-0.0,0
0.2505026195764863,0.017542649564698455,-0.000434670577101264,0.0,-0.0,0
0.26338968876926566,0.01849252479338166,0.0,-0.0,0.0,0
0.24364712646587947,0.01764674313875857,0.0003073585126505738,-0.0,0.0,0
0.24588105453571354,0.01764704844291268,0.0,-0.0,0.0,0
0.23101742853848062,0.01754354941026621,-0.0012672716125910581,0.0,-0.0005323605600495953,0
0.25130973453349514,0.017240230568689608,0.0,-0.0,0.0,0
0.25804123649248506,0.017966316519543044,-0.0015367925632528692,0.0,-0.0005323605600495953,0
0.24830089672702685,0.017142567470736406,-0.0011081968773119912,0.0,-0.000434670577101264,0
0.2533331992175519,0.018278745687805346,-0.0003073585126505738,0.0,-0.0,0
0.25850678156390144,0.018278745687805346,-0.000434670577101264,0.0,-0.0,0
0.24339004148259172,0.011299248313837986,0.0003073585126505738,-0.0,0.0,0
0.24840491486951835,0.01136197943036642,-0.0,0.0,-0.0,0
0.24544348592522655,0.012777315391147747,-0.0,0.0,-0.0,0
0.24840491486951835,0.00564935368698936,0.0011903944008107542,-0.0,0.0003073585126505738,0
0.24030669325284226,0.0056814481365265075,-0.0003073585126505738,0.0,-0.0,0
0.2609514583299143,0.008270249914316396,-0.0,0.0,-0.0,0
0.2609514583299143,0.008222167093932475,0.0,-0.0,0.0,0
0.25878214099140734,0.01838501382157561,0.0017921927017366971,-0.0,0.0006147170253011475,0
0.24065364689510135,0.01860162235297732,-0.0017386823084050563,0.0,-0.0006147170253011475,0
0.25846723137099364,0.017542649564698455,0.0,-0.0,0.0,0
0.2665473539157358,0.01734074074333378,0.0010647211200991906,-0.0,0.0003073585126505738,0
0.25122810285988095,0.012850745777584684,0.0006872745277499121,-0.0,0.0003073585126505738,0
0.26120403371399636,0.017339871744307747,-0.0,0.0,-0.0,0
0.2543396589269422,0.01149253822997098,0.0,-0.0,0.0,0
0.2567516776577413,0.0,0.0,-0.0,0.0,0
0.2512657804631001,0.01284565553606655,0.0,-0.0,0.0,0
0.2512657804631001,0.017439197864487263,-0.0,0.0,-0.0,0
0.2643711394006396,0.011555861604655143,-0.0006872745277499121,0.0,-0.0003073585126505738,0
0.256764514914282,0.012996873568471592,-0.000869341154202528,0.0,-0.0003073585126505738,0
0.26230263602826787,0.01292178743270157,0.0,-0.0,0.0,0
0.26355194243666613,0.017437135676443647,-0.0,0.0,-0.0,0
0.25859287952815685,0.017437135676443647,-0.0,0.0,-0.0,0
0.25420983351960474,0.029989545503073294,-0.0,0.0,-0.0,0
0.26622180702692994,0.01860130053414195,0.000434670577101264,-0.0,0.0,0
0.25654620938710027,0.018385324544394913,0.0,-0.0,0.0,0
0.2611549804966133,0.017142567470736406,0.0,-0.0,0.0,0
0.26066789786923467,0.011425580647921749,-0.0006872745277499121,0.0,-0.0,0
0.258680022743808,0.023961408231386642,-0.0,0.0,-0.0,0
0.25078863868947265,0.02297483736376621,0.0,-0.0,0.0,0
0.2501818268196202,0.02297483736376621,0.0,-0.0,0.0,0
0.2556659076117577,0.029231752610966572,0.0011903944008107542,-0.0,0.0005323605600495953,0
0.2658773319936032,0.01136197943036642,0.0010647211200991906,-0.0,0.000434670577101264,0
0.25391134843682994,0.01277564689961662,0.0,-0.0,0.0,0
0.2561444665385994,0.017338423702874306,0.0012672716125910581,-0.0,0.0005323605600495953,0
0.25601461479950977,0.008079105555139255,-0.0,0.0,-0.0,0
0.2552148117533003,0.012701644513592998,-0.0003073585126505738,0.0,-0.0,0
0.25785231075202963,0.007852376430515963,0.0016551762454990757,-0.0,0.0006147170253011475,0
0.2494480727824044,0.0077609166133370934,0.001505743048189349,-0.0,0.0005323605600495953,0
0.25648785103309385,0.017747679218910302,0.0012672716125910581,-0.0,0.0005323605600495953,0
0.2615787320735058,0.023016504043874206,-0.0006872745277499121,0.0,-0.0,0
0.26329147845280304,0.011038940400304011,0.0,0.0,0.0,0
0.2685580844521053,0.007764658953979405,-0.0,0.0,-0.0,0
0.25648437472767677,0.007809040911548418,-0.0,0.0,-0.0,0
0.25700349361652286,0.007807493707439486,0.001505743048189349,-0.0,0.0005323605600495953,0
0.26381279469957564,0.012347177810965239,0.0,-0.0,0.0,0
0.2523089383078929,0.012216026151573816,-0.0006147170253011475,0.0,-0.0,0
0.2530465871410328,0.012084023123267675,-0.0,0.0,-0.0,0
0.2514022773429143,0.007644281826349582,0.0003073585126505738,-0.0,0.0,0
0.2624645603442634,0.01747113764118572,0.0,-0.0,0.0,0
0.2628948507634176,0.012353771358800288,0.001304011731303792,-0.0,0.000434670577101264,0
0.2600395559712682,0.012285895586288838,0.0003073585126505738,-0.0,0.0,0
0.26764368224754703,0.010988839078162591,0.0006147170253011475,-0.0,0.0,0
0.27745678864782736,0.012352263330897397,-0.0,0.0,-0.0,0
0.2718705515166585,0.012353205783613593,0.0,-0.0,0.0,0
0.2630783403882437,0.007812257276762778,0.0016551762454990757,-0.0,0.0006147170253011475,0
0.28366395538438677,0.007943887379946005,-0.0003073585126505738,0.0,-0.0,0
0.2704808060825443,0.008173411316925328,0.0,-0.0,0.0,0
0.26678847731984384,0.008268977471031896,-0.0,0.0,-0.0,0
0.24051510345445154,0.025293207128080347,-0.0,0.0,-0.0,0
0.1997891154356675,0.026261269845360334,-0.0,0.0,-0.0,0
0.18512091469507028,0.026095066060854714,0.0,-0.0,0.0,0
0.17061524582011686,0.033320498438306125,0.0,-0.0,0.0,0
0.21208388794981461,0.034209259628890085,0.0015672270536741311,-0.0006147170253011475,0.0005323605600495953,0
0.2183058389169414,0.028418301090129355,0.0,-0.0,0.0,0
0.23284566245747565,0.029837433385049128,0.0,-0.0,0.0,0
0.21688438050302897,0.030755722360972064,-0.0,0.0,-0.0,0
0.24670325199325538,0.024892860341787205,-0.0,0.0,-0.0,0
0.2367408574558314,0.04176015105538111,-0.0,0.0,-0.0,0
0.25678208466045954,0.035208053644998974,-0.0009220755379517215,0.0003073585126505738,-0.0003073585126505738,0
0.24888230086817578,0.051519199611080584,-0.0,0.0,-0.0,0
0.2695558010143117,0.04998434067979956,-0.0,0.0,-0.0,0
0.26729181845909933,0.026126475628163004,0.0,-0.0,0.0,0
0.26729181845909933,0.033516726199553655,0.0008131941878121182,-0.0,0.0003073585126505738,0
0.2666325028401952,0.0314716570723335,0.0,-0.0,0.0,0
0.2676362086341232,0.03246436668263601,0.0,-0.0,0.0,0
0.27308261888665936,0.03053076988898545,-0.0,0.0,-0.0,0
0.264079796987377,0.030755722360972064,0.0,-0.0,0.0,0
0.22986196026014877,0.03748870948510333,0.0010647211200991906,-0.000434670577101264,0.000434670577101264,0
0.1940205834047361,0.03988898580205916,-0.0,0.0,-0.0,0
0.19035922407340491,0.03818398928131885,-0.0,0.0,-0.0,0
0.17118702953933287,0.050188526723235136,-0.0,0.0,-0.0,0
0.16540712378411915,0.04410903364931556,-0.0010647211200991906,0.0,-0.0003073585126505738,0
0.2094800388365499,0.034956790133006246,0.0,-0.0,0.0,0
0.22932056705327758,0.019502022872666933,-0.0003073585126505738,0.0,-0.0,0
0.22809997255815054,0.021952024855787275,-0.0,0.0,-0.0,0
0.23223410282675755,0.013603986007259863,0.0012294340506022955,-0.0,0.0005323605600495953,0
0.25711439892173094,0.01972573377423713,0.0009220755379517215,-0.0,0.0003073585126505738,0
0.2664855487336327,0.013936275339387823,-0.0003073585126505738,0.0,-0.0,0
0.2675472859142472,0.008763499403323993,-0.0,0.0,-0.0,0
0.2772867858003084,0.019364057714028108,-0.0011081968773119912,0.0,-0.0003073585126505738,0
0.2877863672919441,0.0087670349372728,0.0009719529582174897,-0.0,0.0003073585126505738,0
0.2750340828316082,0.024644434941125032,0.0014084936497102969,-0.0,0.000434670577101264,0
0.24062775306112033,0.0245103594692652,0.0014084936497102969,-0.0,0.0005323605600495953,0
0.1504602684059425,0.019708869593927966,-0.0,0.0,-0.0,0
0.12924848406651743,0.01948313651544818,0.0003073585126505738,-0.0,0.0,0
0.12781814005652592,0.019069624912301717,-0.000434670577101264,0.0,-0.0,0
0.18030338301197038,0.018581985681279504,-0.0003073585126505738,0.0,-0.0,0
0.21841762877209017,0.012480263626055902,-0.0003073585126505738,0.0,-0.0,0
0.24254646723762888,0.026070015809511907,0.0,-0.0,0.0,0
0.2504973560267549,0.02711628939384191,0.0,-0.0,0.0,0
0.2806976292418047,0.028851870969222097,-0.000434670577101264,0.0,-0.0,0
0.2629123316589716,0.01824752540400633,-0.0,0.0,-0.0,0
0.2806976292418047,0.02677283132775182,0.0,-0.0,0.0,0
0.2593124400323402,0.02053036201857709,0.0010193928625836569,-0.0,0.0003073585126505738,0
0.27091123974383874,0.02053036201857709,-0.0,0.0,-0.0,0
0.2821105331071011,0.03286338282883783,0.0014740396439281334,-0.0,0.0005323605600495953,0
0.2618076531876348,0.03245041225130773,0.0016263883756242367,-0.0,0.0005323605600495953,0
0.19995147094344776,0.012973608989596595,0.0,-0.0,0.0,0
0.1547626291550118,0.025598443660945897,0.0,-0.0,0.0,0
0.14135987489260704,0.018973653961017863,-0.0,0.0,-0.0,0
0.1605918273684373,0.01898124797451234,0.0,-0.0,0.0,0
0.19895677619603055,0.012266238282329214,-0.0,0.0,-0.0,0
0.2232510291594874,0.017961163230439246,0.0016263883756242367,-0.0,0.0006147170253011475,0
0.24782377454729596,0.019048471469836428,0.0,-0.0,0.0,0
0.23827232168407825,0.008318898414607374,-0.0003073585126505738,0.0,-0.0,0
0.24013479525859532,0.011904543926602229,-0.0,0.0,-0.0,0
0.2529193596536129,0.018711363493804728,-0.0017656402308679727,0.0,-0.0006872745277499121,0
0.2530716714592799,0.013230237213627611,0.0,-0.0,0.0,0
0.2581802197217131,0.01197582602977395,0.0,-0.0,0.0,0
0.2555867367399245,0.011627900216337084,-0.0011081968773119912,0.0,-0.000434670577101264,0
0.25554683146922946,0.018492840999323273,0.000434670577101264,-0.0,0.0,0
0.2681242153175787,0.011627703697971085,-0.0,0.0,-0.0,0
0.26308727807856513,0.01849252479338166,-0.0010193928625836569,0.0,-0.0003073585126505738,0
0.2530053185611773,0.00822202813446325,-0.0015970816801487862,0.0,-0.0006872745277499121,0
0.25800175752555154,0.01307618968266053,0.0,-0.0,0.0,0
0.26308727807856513,0.007989902617982108,-0.0,0.0,-0.0,0
0.27043914994971846,0.012850109166453273,0.0014084936497102969,-0.0,0.0005323605600495953,0
0.2633751067153594,0.008127525257791835,0.0,-0.0,0.0,0
0.26415770594464766,0.0,-0.000434670577101264,0.0,-0.0,0
0.27441892608662416,0.005846350522193315,-0.0006147170253011475,0.0,-0.0,0
0.26404548946981066,0.00831372193249949,-0.0015367925632528692,0.0,-0.0005323605600495953,0
0.2607977292662554,0.01881107707616782,-0.0016834719061995628,0.0,-0.0006147170253011475,0
0.25074551270385825,0.005949742939320427,0.0012672716125910581,-0.0,0.000434670577101264,0
0.25352450857000025,0.008410635132430597,0.001304011731303792,-0.0,0.0005323605600495953,0
0.24830804884273114,0.008311855020725506,0.0,-0.0,0.0,0
0.25099272653879495,0.00836095357871341,-0.0015367925632528692,0.0,-0.000434670577101264,0
0.24785851656254868,0.012992484959190052,-0.000434670577101264,0.0,-0.0,0
0.2538035597318318,0.00836095357871341,-0.0,0.0,-0.0,0
0.24945597869361177,0.013142196723299325,-0.0,0.0,-0.0,0
0.26238606368895073,0.008412569414459848,0.0,-0.0,0.0,0
0.2817789066174661,0.01307082692835199,0.0,-0.0,0.0,0
0.2513393910595603,0.02498116422691942,-0.0,0.0,-0.0,0
0.2659663203773172,0.013307798906147516,-0.0,0.0,-0.0,0
0.26679329231743165,0.01346930334755982,0.0015970816801487862,-0.0003073585126505738,0.0006147170253011475,0
0.2554803642011794,0.013309684730507426,0.0,-0.0,0.0,0
0.26056554641985546,0.013470036496777934,0.0006872745277499121,-0.0,0.0,0
0.2537000509870672,0.013389380544642988,-0.0012294340506022955,0.0,-0.0005323605600495953,0
0.25045046958283373,0.013551918923078166,-0.0,0.0,-0.0,0
0.20132360347955935,0.02185020757072659,-0.0007528715240946742,0.0,-0.0003073585126505738,0
0.1219034028904108,0.005917052676774884,-0.0006872745277499121,0.0,-0.0,0
0.12696800295695645,0.005881942440454127,0.000434670577101264,-0.0,0.0,0
0.14598920927479195,0.013075518977374282,-0.0006147170253011475,0.0,-0.0,0
0.19653344312483204,0.011904543926602229,0.0,-0.0,0.0,0
0.20860861639299183,0.0187116910591673,-0.0,0.0,-0.0,0
0.23301133762373605,0.018821736414538413,-0.0010647211200991906,0.0,-0.000434670577101264,0
0.210300296072041,0.013308977452425888,0.0011903944008107542,-0.0,0.0005323605600495953,0
0.11427081221769182,0.008318322772388129,0.0,-0.0,0.0,0
0.11601733249063848,0.013231163635404889,-0.0007528715240946742,0.0,-0.0,0
0.12147762016854532,0.01860130053414195,0.0017921927017366971,-0.0,0.0007528715240946742,0
0.1523378711522524,0.018822736656793695,0.0015367925632528692,-0.0,0.0005323605600495953,0
0.18435888318663718,0.008367976144771068,0.0,-0.0,0.0,0
0.22331487409779482,0.008367976144771068,-0.0,0.0,-0.0,0
0.23840198312714814,0.008417783737433565,-0.0,0.0,-0.0,0
0.2479593560087493,0.01307618968266053,-0.0,0.0,-0.0,0
0.24586043237262656,0.00584784980342207,-0.0003073585126505738,0.0,-0.0,0
0.23778258856821047,0.013000167945444516,-0.0,0.0,-0.0,0
0.245301297700699,0.012850958002321779,-0.000434670577101264,0.0,-0.0,0
0.24570464275261392,0.013000387659657116,0.0,-0.0,0.0,0
0.2587161840614834,0.013153333306861524,0.0003073585126505738,-0.0,0.0,0
0.26883454702676735,0.018600335177844367,-0.0003073585126505738,0.0,-0.0,0
0.2638148653623968,0.018069327722187688,-0.0,0.0,-0.0,0
0.25255456443858043,0.01904674379671177,0.0003073585126505738,-0.0,0.0,0
0.26339648933396076,0.0191565140997414,0.0,-0.0,0.0,0
0.2722293029885817,0.017845754640501303,0.0,-0.0,0.0,0
0.24682419401717295,0.017956014924355675,-0.0,0.0,-0.0,0
0.23501139464295442,0.018289611975031574,-0.0,0.0,-0.0,0
0.13694087647514402,0.031655647228317235,-0.0010193928625836569,0.0,-0.0003073585126505738,0
0.1327347030946297,0.025601435656487717,-0.0,0.0,-0.0,0
0.15329579272474944,0.01951427276409701,-0.001339744696080819,0.0,-0.000434670577101264,0
0.2409731040090042,0.029585263383874422,0.0003073585126505738,-0.0,0.0,0
0.2596762745027626,0.02352776976181651,-0.0,0.0,-0.0,0
0.26977260030730965,0.024538368728788135,-0.0010193928625836569,0.0,-0.0003073585126505738,0
0.29264518092450975,0.029931517169495332,0.0,-0.0,0.0,0
0.3068539381587178,0.030158498979026692,0.0,-0.0,0.0,0
0.3022380350795255,0.02957284130667792,-0.0,0.0,-0.0,0
0.29264518092450975,0.023945213735596268,0.0010193928625836569,-0.0,0.0,0
0.3068539381587178,0.03034268925045348,-0.0,0.0,-0.0,0
0.3002195496454857,0.03528433095422436,0.0003073585126505738,-0.0,0.0,0
0.29825755073236443,0.029403609128520303,0.0,-0.0,0.0,0
0.2999425473462153,0.029581120952339057,0.0007528715240946742,-0.0,0.0003073585126505738,0
0.30090612828804875,0.029931517169495332,0.000434670577101264,-0.0,0.0,0
0.29435576820235065,0.03556925715143338,-0.0,0.0,-0.0,0
0.2917505726646519,0.028407240682632538,0.0014084936497102969,-0.0,0.0005323605600495953,0
0.28694247379550003,0.03447761468991294,-0.0003073585126505738,0.0,-0.0,0
0.28694247379550003,0.034480461137379216,0.001304011731303792,-0.0,0.0005323605600495953,0
0.27418865705969875,0.02234496150235231,-0.0,0.0,-0.0,0
0.16454300728997306,0.022855637232470173,-0.0,0.0,-0.0,0
0.1860421402856725,0.02896981491361402,0.0005323605600495953,-0.0,0.0,0
0.22071909991723043,0.029069259244927714,0.0,-0.0,0.0,0
0.25590648613518063,0.03448216934429729,-0.0007528715240946742,0.0,-0.0003073585126505738,0
0.26268406270258754,0.03370571868224739,0.0,-0.0,0.0,0
0.26518018105744245,0.0397720626982451,0.0,-0.0,0.0,0
0.27013908356310695,0.03389774494151396,0.0,-0.0,0.0,0
0.28382221416606457,0.03932582060347157,0.0003073585126505738,-0.0,0.0,0
0.2877842143025844,0.02222083826296165,-0.0,0.0,-0.0,0
0.28306794945422864,0.033703059812052336,0.0008131941878121182,-0.0,0.0003073585126505738,0
0.29612867768420503,0.028082782042224717,0.0007528715240946742,-0.0,0.0,0
0.2944158624676996,0.02247189748769804,-0.0009220755379517215,0.0,-0.0003073585126505738,0
0.2869373162732279,0.02222186694934109,0.0003073585126505738,-0.0,0.0,0
0.27273433597062385,0.0283274333007882,0.0,-0.0,0.0,0
0.28220030525927864,0.02209808629776284,-0.0,0.0,-0.0,0
0.28481879199913523,0.02793250940552258,-0.0,0.0,-0.0,0
0.2915508101284528,0.03370571868224739,0.0003073585126505738,-0.0,0.0,0
0.2921206539623674,0.033893417940501554,0.0008131941878121182,-0.0,0.0,0
0.2832088078901675,0.0282467684349468,-0.0011081968773119912,0.0,-0.000434670577101264,0
0.27910272167465694,0.02808588317671028,0.001304011731303792,-0.0,0.000434670577101264,0
0.26019270362770724,0.028570945784560677,-0.0,0.0,-0.0,0
0.26759871256628653,0.023254228405301378,-0.0,0.0,-0.0,0
0.28542167849437683,0.036206256868512636,-0.001339744696080819,0.0,-0.000434670577101264,0
0.3157507462471646,0.030714737340186517,0.0,-0.0,0.0,0
0.3034539737568922,0.024242409550054817,0.0009220755379517215,0.0,0.0,0
0.27694938867616753,0.018518154283529913,-0.0,0.0,-0.0,0
0.30207448570421724,0.024538015199929597,0.0014416392116521405,0.0,0.0005323605600495953,0
0.30254105800892933,0.02560884183189947,-0.0,-0.0,-0.0,0
0.32395821667916813,0.025929414398870917,-0.0,-0.0,-0.0,0
0.3003139605640124,0.02593095276384986,-0.0,-0.0,0.0,0
0.3033286270441558,0.019886953025248878,-0.0,-0.0,-0.0,0
0.3202773534491436,0.01951873299669173,0.0,0.0,0.0,0
0.31651941284503043,0.025449314219708204,-0.0,-0.0,-0.0,0
0.3113996645856372,0.01818147325445511,-0.0016263883756242367,-0.0,-0.0006147170253011475,0
0.2594038497279446,0.0249880448858203,-0.000434670577101264,-0.0,-0.0,0
0.20480883627710422,0.031053485415835736,-0.0,-0.0,-0.0,0
0.19393838739277452,0.02453940044499226,-0.0,-0.0,-0.0,0
0.1946536850745298,0.02453940044499226,-0.0,-0.0,-0.0,0
0.19048487560315952,0.0239516520595479,0.0,-0.0,0.0,0
0.20480114554353218,0.02325540739594217,-0.0,0.0,-0.0,0
0.2332014538980491,0.02298507645994196,0.0003073585126505738,-0.0,0.0,0
0.2358410625328458,0.034088688819159045,-0.0017112997733483059,0.0,-0.0006147170253011475,0
0.25325315135461,0.034167951563525284,-0.0,0.0,-0.0,0
0.26053249936832806,0.03954547580892552,0.0,-0.0,0.0,0
0.2537535062451659,0.0282467684349468,-0.0,0.0,-0.0,0
0.27607547723102377,0.028088098901872825,0.0012672716125910581,-0.0,0.000434670577101264,0
0.26633077667583666,0.02259741474795744,-0.0,0.0,-0.0,0
0.2659963342846052,0.028409074767571155,-0.000869341154202528,0.0,-0.0003073585126505738,0
0.2782187056653958,0.022598857288781193,0.000869341154202528,-0.0,0.0,0
0.2628425690403858,0.016853657153226113,0.0,-0.0,0.0,0
0.2632865969553803,0.012422592973558291,0.0006147170253011475,-0.0,0.0,0
0.2628153532260044,0.011110933474670546,-0.0,0.0,-0.0,0
0.26813914027536023,0.016759505643313546,-0.0,0.0,-0.0,0
0.26533714097944167,0.010988341504425878,-0.000434670577101264,0.0,-0.0,0
0.26800501454244785,0.017138370971882623,0.000434670577101264,-0.0,0.0,0
0.2709563454931448,0.01805953627134207,0.0010647211200991906,-0.0,0.0003073585126505738,0
0.2682898700962009,0.022843707241546236,-0.0003073585126505738,0.0,-0.0,0
0.265380954322593,0.023028347772825235,0.0,-0.0,0.0,0
0.26810164765819977,0.017763072187161968,-0.0,0.0,-0.0,0
0.26053249936832806,0.01657053057020543,-0.0003073585126505738,0.0,-0.0,0
0.22412326061147644,0.017565759944920212,-0.0012294340506022955,0.0,-0.000434670577101264,0
0.1816178071680877,0.01816919878232632,0.0,-0.0,0.0,0
0.13620020215156958,0.012843324529345827,0.000869341154202528,-0.0,0.0003073585126505738,0
0.12184951577262676,0.008122831648288574,-0.0008131941878121182,0.0,-0.0003073585126505738,0
0.15799941425275676,0.018163203735359918,-0.0,0.0,-0.0,0
0.18942396887135948,0.02382659874069613,0.0003073585126505738,-0.0,0.0,0
0.2129220266690036,0.017240230568689608,-0.0,0.0,-0.0,0
0.20971587198681282,0.016759505643313546,0.0,-0.0,0.0,0
0.23176693492964104,0.017372782446401582,-0.0003073585126505738,0.0,-0.0,0
0.22640512452617814,0.0077674692649226254,-0.0,0.0,-0.0,0
0.2307355246057263,0.007941882930667896,-0.0,0.0,-0.0,0
0.256746507317558,0.005581017965043635,0.0,-0.0,0.0,0
0.26616637327866893,0.005577891540444493,0.0014740396439281334,-0.0,0.0005323605600495953,0
0.2540748252937736,0.007927022295773932,0.001505743048189349,-0.0,0.0005323605600495953,0
0.2583531465244516,0.005480539303129528,0.0010193928625836569,-0.0,0.000434670577101264,0
0.26337742205656745,0.010846517008583056,-0.0003073585126505738,0.0,-0.0,0
0.2586081331912343,0.012057115591992053,0.0012672716125910581,-0.0,0.000434670577101264,0
0.24951042922673836,0.005452767240121,0.0006872745277499121,-0.0,0.0,0
0.2634827917492318,0.01706846604951743,-0.0,0.0,-0.0,0
